,sample,Swaziland_NationalPrevalenceAnalyzer,Swaziland_PopulationAnalyzer,Swaziland_NationalARTPrevalenceAnalyzer,total,ART Link Max,ART Link Mid,Base Infectivity,Infmrl Condoms Late,Infmrl Form Rate,Infrml Condom Mid,Infrml Condom Rate,Infrml Dur Het,Male To Female Old,Male To Female Young,Mrtl Condom Max,Mrtl Condom Mid,Mrtl Condom Rate,Mrtl Form Rate,PreART Link Max,PreART Link Mid,PreART Link Min,SeedYr HIGH,Sexual Debut Age Female Weibull Heterogeneity,Sexual Debut Age Female Weibull Scale,Sexual Debut Age Male Weibull Heterogeneity,Sexual Debut Age Male Weibull Scale,Swaziland: Infmrl Condoms Late,Swaziland: LOW Risk,Swaziland: Trns Condoms Late,Trns Condom Late,Trns Condom Mid,Trns Condom Rate,Trns Form Rate,iteration,Base_Infectivity,Events.17.Start_Year,Events.65.Event_Coordinator_Config.Intervention_Config.Actual_IndividualIntervention_Config.Ramp_Max,Events.65.Event_Coordinator_Config.Intervention_Config.Actual_IndividualIntervention_Config.Ramp_MidYear,Events.65.Event_Coordinator_Config.Intervention_Config.Actual_IndividualIntervention_Config.Ramp_Min,Events.71.Event_Coordinator_Config.Intervention_Config.Actual_IndividualIntervention_Config.Ramp_Max,Events.71.Event_Coordinator_Config.Intervention_Config.Actual_IndividualIntervention_Config.Ramp_MidYear,Male_To_Female_Relative_Infectivity_Multipliers,Nodes.0.IndividualProperties.4.Initial_Distribution,Nodes.0.Society.INFORMAL.Pair_Formation_Parameters.Formation_Rate_Constant,Nodes.0.Society.INFORMAL.Relationship_Parameters.Condom_Usage_Probability.Max,Nodes.0.Society.INFORMAL.Relationship_Parameters.Condom_Usage_Probability.Mid,Nodes.0.Society.INFORMAL.Relationship_Parameters.Condom_Usage_Probability.Rate,Nodes.0.Society.INFORMAL.Relationship_Parameters.Duration_Weibull_Heterogeneity,Nodes.0.Society.MARITAL.Pair_Formation_Parameters.Formation_Rate_Constant,Nodes.0.Society.MARITAL.Relationship_Parameters.Condom_Usage_Probability.Max,Nodes.0.Society.MARITAL.Relationship_Parameters.Condom_Usage_Probability.Mid,Nodes.0.Society.MARITAL.Relationship_Parameters.Condom_Usage_Probability.Rate,Nodes.0.Society.TRANSITORY.Pair_Formation_Parameters.Formation_Rate_Constant,Nodes.0.Society.TRANSITORY.Relationship_Parameters.Condom_Usage_Probability.Max,Nodes.0.Society.TRANSITORY.Relationship_Parameters.Condom_Usage_Probability.Mid,Nodes.0.Society.TRANSITORY.Relationship_Parameters.Condom_Usage_Probability.Rate,Run_Number,Scenario,Sexual_Debut_Age_Female_Weibull_Heterogeneity,Sexual_Debut_Age_Female_Weibull_Scale,Sexual_Debut_Age_Male_Weibull_Heterogeneity,Sexual_Debut_Age_Male_Weibull_Scale,[BUILDER] Actual_IndividualIntervention_Config__KP_ART_Link.Ramp_Max,[BUILDER] Actual_IndividualIntervention_Config__KP_ART_Link.Ramp_MidYear,[BUILDER] Actual_IndividualIntervention_Config__KP_PreART_Link.Ramp_Max,[BUILDER] Actual_IndividualIntervention_Config__KP_PreART_Link.Ramp_MidYear,[BUILDER] Actual_IndividualIntervention_Config__KP_PreART_Link.Ramp_Min,[BUILDER] Initial_Distribution__KP_Risk_Swaziland,[BUILDER] Society__KP_Defaults.INFORMAL.Pair_Formation_Parameters.Formation_Rate_Constant,[BUILDER] Society__KP_Defaults.INFORMAL.Relationship_Parameters.Condom_Usage_Probability.Max,[BUILDER] Society__KP_Defaults.INFORMAL.Relationship_Parameters.Condom_Usage_Probability.Mid,[BUILDER] Society__KP_Defaults.INFORMAL.Relationship_Parameters.Condom_Usage_Probability.Rate,[BUILDER] Society__KP_Defaults.INFORMAL.Relationship_Parameters.Duration_Weibull_Heterogeneity,[BUILDER] Society__KP_Defaults.MARITAL.Pair_Formation_Parameters.Formation_Rate_Constant,[BUILDER] Society__KP_Defaults.MARITAL.Relationship_Parameters.Condom_Usage_Probability.Max,[BUILDER] Society__KP_Defaults.MARITAL.Relationship_Parameters.Condom_Usage_Probability.Mid,[BUILDER] Society__KP_Defaults.MARITAL.Relationship_Parameters.Condom_Usage_Probability.Rate,[BUILDER] Society__KP_Defaults.TRANSITORY.Pair_Formation_Parameters.Formation_Rate_Constant,[BUILDER] Society__KP_Defaults.TRANSITORY.Relationship_Parameters.Condom_Usage_Probability.Max,[BUILDER] Society__KP_Defaults.TRANSITORY.Relationship_Parameters.Condom_Usage_Probability.Mid,[BUILDER] Society__KP_Defaults.TRANSITORY.Relationship_Parameters.Condom_Usage_Probability.Rate,[BUILDER] Society__KP_Swaziland.INFORMAL.Relationship_Parameters.Condom_Usage_Probability.Max,[BUILDER] Society__KP_Swaziland.TRANSITORY.Relationship_Parameters.Condom_Usage_Probability.Max,[BUILDER] Start_Year__KP_Seeding_Year,__site__,exe_collection_id,input_collection_id,pyOptimTool,python_collection_id,simulation_id,experiment_id,LikelihoodScore
0,84,65.673323102288,-34.27517832613961,14.106697228460959,45.504842004609344,0.9450623321645607,2010.3459217462894,0.003,0.43830352602013317,0.0014589952457973233,1992.7391117406069,3.11130766018192,0.8001761094914353,2.758046672204367,5.8114935443962485,0.25157924205001647,2002.041964607626,2.729126723963098,0.0004489609788797399,0.8531981348051165,1995.7957164969523,0.0,1983.959066123067,0.26218932714041104,15.64767182950961,0.04154846015667106,17.601186623084658,0.33515231889547825,0.7546779275121006,0.02307398838771517,0.7290573261278942,1997.5158497783636,3.4763095572043303,0.000136986301369863,2,0.003,1983.959066123067,0.8531981348051165,1995.7957164969523,0.0,0.9450623321645607,2010.3459217462894,"[5.8114935443962485, 5.8114935443962485, 2.758046672204367]","[0.7546779275121006, 0.2453220724878994, 0]",0.0014589952457973233,0.33515231889547825,1992.7391117406069,3.11130766018192,0.8001761094914353,0.0004489609788797399,0.25157924205001647,2002.041964607626,2.729126723963098,0.000136986301369863,0.02307398838771517,1997.5158497783636,3.4763095572043303,40550,StatusQuo_Baseline,0.26218932714041104,15.64767182950961,0.04154846015667106,17.601186623084658,0.9450623321645607,2010.3459217462894,0.8531981348051165,1995.7957164969523,0.0,"[0.7546779275121006, 0.2453220724878994, 0]",0.0014589952457973233,0.43830352602013317,1992.7391117406069,3.11130766018192,0.8001761094914353,0.0004489609788797399,0.25157924205001647,2002.041964607626,2.729126723963098,0.000136986301369863,0.7290573261278942,1997.5158497783636,3.4763095572043303,0.33515231889547825,0.02307398838771517,1983.959066123067,Swaziland,043daf22-bde5-e711-9414-f0921c16b9e5,b4104f64-676e-e811-a2c0-c4346bcb7275,,e52f6dd0-059c-e811-a2c0-c4346bcb7275,cf0edf8c-24b6-e811-a2c0-c4346bcb7275,ac166ce9-23b6-e811-a2c0-c4346bcb7275,5.787643637752256e+19
1,84,65.673323102288,-34.27517832613961,14.106697228460959,45.504842004609344,0.9450623321645607,2010.3459217462894,0.003,0.43830352602013317,0.0014589952457973233,1992.7391117406069,3.11130766018192,0.8001761094914353,2.758046672204367,5.8114935443962485,0.25157924205001647,2002.041964607626,2.729126723963098,0.0004489609788797399,0.8531981348051165,1995.7957164969523,0.0,1983.959066123067,0.26218932714041104,15.64767182950961,0.04154846015667106,17.601186623084658,0.33515231889547825,0.7546779275121006,0.02307398838771517,0.7290573261278942,1997.5158497783636,3.4763095572043303,0.000136986301369863,2,0.003,1983.959066123067,0.8531981348051165,1995.7957164969523,0.0,0.9450623321645607,2010.3459217462894,"[5.8114935443962485, 5.8114935443962485, 2.758046672204367]","[0.7546779275121006, 0.2453220724878994, 0]",0.0014589952457973233,0.33515231889547825,1992.7391117406069,3.11130766018192,0.8001761094914353,0.0004489609788797399,0.25157924205001647,2002.041964607626,2.729126723963098,0.000136986301369863,0.02307398838771517,1997.5158497783636,3.4763095572043303,19784,StatusQuo_Baseline,0.26218932714041104,15.64767182950961,0.04154846015667106,17.601186623084658,0.9450623321645607,2010.3459217462894,0.8531981348051165,1995.7957164969523,0.0,"[0.7546779275121006, 0.2453220724878994, 0]",0.0014589952457973233,0.43830352602013317,1992.7391117406069,3.11130766018192,0.8001761094914353,0.0004489609788797399,0.25157924205001647,2002.041964607626,2.729126723963098,0.000136986301369863,0.7290573261278942,1997.5158497783636,3.4763095572043303,0.33515231889547825,0.02307398838771517,1983.959066123067,Swaziland,043daf22-bde5-e711-9414-f0921c16b9e5,b4104f64-676e-e811-a2c0-c4346bcb7275,,e52f6dd0-059c-e811-a2c0-c4346bcb7275,a2f3d094-24b6-e811-a2c0-c4346bcb7275,ac166ce9-23b6-e811-a2c0-c4346bcb7275,5.787643637752256e+19
2,84,65.673323102288,-34.27517832613961,14.106697228460959,45.504842004609344,0.9450623321645607,2010.3459217462894,0.003,0.43830352602013317,0.0014589952457973233,1992.7391117406069,3.11130766018192,0.8001761094914353,2.758046672204367,5.8114935443962485,0.25157924205001647,2002.041964607626,2.729126723963098,0.0004489609788797399,0.8531981348051165,1995.7957164969523,0.0,1983.959066123067,0.26218932714041104,15.64767182950961,0.04154846015667106,17.601186623084658,0.33515231889547825,0.7546779275121006,0.02307398838771517,0.7290573261278942,1997.5158497783636,3.4763095572043303,0.000136986301369863,2,0.003,1983.959066123067,0.8531981348051165,1995.7957164969523,0.0,0.9450623321645607,2010.3459217462894,"[5.8114935443962485, 5.8114935443962485, 2.758046672204367]","[0.7546779275121006, 0.2453220724878994, 0]",0.0014589952457973233,0.33515231889547825,1992.7391117406069,3.11130766018192,0.8001761094914353,0.0004489609788797399,0.25157924205001647,2002.041964607626,2.729126723963098,0.000136986301369863,0.02307398838771517,1997.5158497783636,3.4763095572043303,6559,StatusQuo_Baseline,0.26218932714041104,15.64767182950961,0.04154846015667106,17.601186623084658,0.9450623321645607,2010.3459217462894,0.8531981348051165,1995.7957164969523,0.0,"[0.7546779275121006, 0.2453220724878994, 0]",0.0014589952457973233,0.43830352602013317,1992.7391117406069,3.11130766018192,0.8001761094914353,0.0004489609788797399,0.25157924205001647,2002.041964607626,2.729126723963098,0.000136986301369863,0.7290573261278942,1997.5158497783636,3.4763095572043303,0.33515231889547825,0.02307398838771517,1983.959066123067,Swaziland,043daf22-bde5-e711-9414-f0921c16b9e5,b4104f64-676e-e811-a2c0-c4346bcb7275,,e52f6dd0-059c-e811-a2c0-c4346bcb7275,8ef3d094-24b6-e811-a2c0-c4346bcb7275,ac166ce9-23b6-e811-a2c0-c4346bcb7275,5.787643637752256e+19
3,91,65.68784992890362,-34.06071934944804,13.702850673660004,45.32998125311558,0.9478168279785654,2010.7312623578132,0.002937560235672361,0.4442409097235977,0.001418731559308817,1990.9488626772954,3.1485695099922926,0.9720717608854132,2.352304299253992,4.62198342545773,0.29000958006088695,2001.7916854938992,2.3147375662708716,0.0003042698120409537,0.7833166541438412,1994.119865763412,0.004757835524601427,1984.4160594980108,0.3389945203525143,16.431546101450735,0.05821819370658053,16.062557622256616,0.30834361344684963,0.7317748618607919,0.10298262363394253,0.6399970342800881,1996.7353395229002,3.600286018238896,0.000136986301369863,2,0.002937560235672361,1984.4160594980108,0.7833166541438412,1994.119865763412,0.004757835524601427,0.9478168279785654,2010.7312623578132,"[4.62198342545773, 4.62198342545773, 2.352304299253992]","[0.7317748618607919, 0.2682251381392081, 0]",0.001418731559308817,0.30834361344684963,1990.9488626772954,3.1485695099922926,0.9720717608854132,0.0003042698120409537,0.29000958006088695,2001.7916854938992,2.3147375662708716,0.000136986301369863,0.10298262363394253,1996.7353395229002,3.600286018238896,17566,StatusQuo_Baseline,0.3389945203525143,16.431546101450735,0.05821819370658053,16.062557622256616,0.9478168279785654,2010.7312623578132,0.7833166541438412,1994.119865763412,0.004757835524601427,"[0.7317748618607919, 0.2682251381392081, 0]",0.001418731559308817,0.4442409097235977,1990.9488626772954,3.1485695099922926,0.9720717608854132,0.0003042698120409537,0.29000958006088695,2001.7916854938992,2.3147375662708716,0.000136986301369863,0.6399970342800881,1996.7353395229002,3.600286018238896,0.30834361344684963,0.10298262363394253,1984.4160594980108,Swaziland,043daf22-bde5-e711-9414-f0921c16b9e5,b4104f64-676e-e811-a2c0-c4346bcb7275,,e52f6dd0-059c-e811-a2c0-c4346bcb7275,c70edf8c-24b6-e811-a2c0-c4346bcb7275,ac166ce9-23b6-e811-a2c0-c4346bcb7275,4.859154668342812e+19
4,91,65.68784992890362,-34.06071934944804,13.702850673660004,45.32998125311558,0.9478168279785654,2010.7312623578132,0.002937560235672361,0.4442409097235977,0.001418731559308817,1990.9488626772954,3.1485695099922926,0.9720717608854132,2.352304299253992,4.62198342545773,0.29000958006088695,2001.7916854938992,2.3147375662708716,0.0003042698120409537,0.7833166541438412,1994.119865763412,0.004757835524601427,1984.4160594980108,0.3389945203525143,16.431546101450735,0.05821819370658053,16.062557622256616,0.30834361344684963,0.7317748618607919,0.10298262363394253,0.6399970342800881,1996.7353395229002,3.600286018238896,0.000136986301369863,2,0.002937560235672361,1984.4160594980108,0.7833166541438412,1994.119865763412,0.004757835524601427,0.9478168279785654,2010.7312623578132,"[4.62198342545773, 4.62198342545773, 2.352304299253992]","[0.7317748618607919, 0.2682251381392081, 0]",0.001418731559308817,0.30834361344684963,1990.9488626772954,3.1485695099922926,0.9720717608854132,0.0003042698120409537,0.29000958006088695,2001.7916854938992,2.3147375662708716,0.000136986301369863,0.10298262363394253,1996.7353395229002,3.600286018238896,35596,StatusQuo_Baseline,0.3389945203525143,16.431546101450735,0.05821819370658053,16.062557622256616,0.9478168279785654,2010.7312623578132,0.7833166541438412,1994.119865763412,0.004757835524601427,"[0.7317748618607919, 0.2682251381392081, 0]",0.001418731559308817,0.4442409097235977,1990.9488626772954,3.1485695099922926,0.9720717608854132,0.0003042698120409537,0.29000958006088695,2001.7916854938992,2.3147375662708716,0.000136986301369863,0.6399970342800881,1996.7353395229002,3.600286018238896,0.30834361344684963,0.10298262363394253,1984.4160594980108,Swaziland,043daf22-bde5-e711-9414-f0921c16b9e5,b4104f64-676e-e811-a2c0-c4346bcb7275,,e52f6dd0-059c-e811-a2c0-c4346bcb7275,9bf3d094-24b6-e811-a2c0-c4346bcb7275,ac166ce9-23b6-e811-a2c0-c4346bcb7275,4.859154668342812e+19
5,91,65.68784992890362,-34.06071934944804,13.702850673660004,45.32998125311558,0.9478168279785654,2010.7312623578132,0.002937560235672361,0.4442409097235977,0.001418731559308817,1990.9488626772954,3.1485695099922926,0.9720717608854132,2.352304299253992,4.62198342545773,0.29000958006088695,2001.7916854938992,2.3147375662708716,0.0003042698120409537,0.7833166541438412,1994.119865763412,0.004757835524601427,1984.4160594980108,0.3389945203525143,16.431546101450735,0.05821819370658053,16.062557622256616,0.30834361344684963,0.7317748618607919,0.10298262363394253,0.6399970342800881,1996.7353395229002,3.600286018238896,0.000136986301369863,2,0.002937560235672361,1984.4160594980108,0.7833166541438412,1994.119865763412,0.004757835524601427,0.9478168279785654,2010.7312623578132,"[4.62198342545773, 4.62198342545773, 2.352304299253992]","[0.7317748618607919, 0.2682251381392081, 0]",0.001418731559308817,0.30834361344684963,1990.9488626772954,3.1485695099922926,0.9720717608854132,0.0003042698120409537,0.29000958006088695,2001.7916854938992,2.3147375662708716,0.000136986301369863,0.10298262363394253,1996.7353395229002,3.600286018238896,13120,StatusQuo_Baseline,0.3389945203525143,16.431546101450735,0.05821819370658053,16.062557622256616,0.9478168279785654,2010.7312623578132,0.7833166541438412,1994.119865763412,0.004757835524601427,"[0.7317748618607919, 0.2682251381392081, 0]",0.001418731559308817,0.4442409097235977,1990.9488626772954,3.1485695099922926,0.9720717608854132,0.0003042698120409537,0.29000958006088695,2001.7916854938992,2.3147375662708716,0.000136986301369863,0.6399970342800881,1996.7353395229002,3.600286018238896,0.30834361344684963,0.10298262363394253,1984.4160594980108,Swaziland,043daf22-bde5-e711-9414-f0921c16b9e5,b4104f64-676e-e811-a2c0-c4346bcb7275,,e52f6dd0-059c-e811-a2c0-c4346bcb7275,87f3d094-24b6-e811-a2c0-c4346bcb7275,ac166ce9-23b6-e811-a2c0-c4346bcb7275,4.859154668342812e+19
6,134,65.19815707880495,-34.04603910218235,14.068135785925799,45.2202537625484,0.9530585111393279,2010.3524576920074,0.0029676183241998605,0.4227372143344335,0.0013695159911786016,1992.021939577014,2.9403011914827335,0.8505310075330342,2.8441927725536096,5.0123855610820875,0.22302116906574362,2002.2837860958834,2.2177467202198358,0.00046124094738020615,0.7810906359866843,1995.9175198550636,0.015422524608745157,1982.6385101080843,0.3060138243252867,16.209313062484675,0.04,17.679236447019058,0.3467361810579737,0.7430381131575589,0.0643218980990476,0.7248828557255598,1996.4198098783447,3.0508491801922664,0.000136986301369863,3,0.0029676183241998605,1982.6385101080843,0.7810906359866843,1995.9175198550636,0.015422524608745157,0.9530585111393279,2010.3524576920074,"[5.0123855610820875, 5.0123855610820875, 2.8441927725536096]","[0.7430381131575589, 0.25696188684244115, 0]",0.0013695159911786016,0.3467361810579737,1992.021939577014,2.9403011914827335,0.8505310075330342,0.00046124094738020615,0.22302116906574362,2002.2837860958834,2.2177467202198358,0.000136986301369863,0.0643218980990476,1996.4198098783447,3.0508491801922664,50218,StatusQuo_Baseline,0.3060138243252867,16.209313062484675,0.04,17.679236447019058,0.9530585111393279,2010.3524576920074,0.7810906359866843,1995.9175198550636,0.015422524608745157,"[0.7430381131575589, 0.25696188684244115, 0]",0.0013695159911786016,0.4227372143344335,1992.021939577014,2.9403011914827335,0.8505310075330342,0.00046124094738020615,0.22302116906574362,2002.2837860958834,2.2177467202198358,0.000136986301369863,0.7248828557255598,1996.4198098783447,3.0508491801922664,0.3467361810579737,0.0643218980990476,1982.6385101080843,Swaziland,043daf22-bde5-e711-9414-f0921c16b9e5,b4104f64-676e-e811-a2c0-c4346bcb7275,,e52f6dd0-059c-e811-a2c0-c4346bcb7275,828ca29b-a2b6-e811-a2c0-c4346bcb7275,bf093ae9-a1b6-e811-a2c0-c4346bcb7275,4.354183014871617e+19
7,134,65.19815707880495,-34.04603910218235,14.068135785925799,45.2202537625484,0.9530585111393279,2010.3524576920074,0.0029676183241998605,0.4227372143344335,0.0013695159911786016,1992.021939577014,2.9403011914827335,0.8505310075330342,2.8441927725536096,5.0123855610820875,0.22302116906574362,2002.2837860958834,2.2177467202198358,0.00046124094738020615,0.7810906359866843,1995.9175198550636,0.015422524608745157,1982.6385101080843,0.3060138243252867,16.209313062484675,0.04,17.679236447019058,0.3467361810579737,0.7430381131575589,0.0643218980990476,0.7248828557255598,1996.4198098783447,3.0508491801922664,0.000136986301369863,3,0.0029676183241998605,1982.6385101080843,0.7810906359866843,1995.9175198550636,0.015422524608745157,0.9530585111393279,2010.3524576920074,"[5.0123855610820875, 5.0123855610820875, 2.8441927725536096]","[0.7430381131575589, 0.25696188684244115, 0]",0.0013695159911786016,0.3467361810579737,1992.021939577014,2.9403011914827335,0.8505310075330342,0.00046124094738020615,0.22302116906574362,2002.2837860958834,2.2177467202198358,0.000136986301369863,0.0643218980990476,1996.4198098783447,3.0508491801922664,42207,StatusQuo_Baseline,0.3060138243252867,16.209313062484675,0.04,17.679236447019058,0.9530585111393279,2010.3524576920074,0.7810906359866843,1995.9175198550636,0.015422524608745157,"[0.7430381131575589, 0.25696188684244115, 0]",0.0013695159911786016,0.4227372143344335,1992.021939577014,2.9403011914827335,0.8505310075330342,0.00046124094738020615,0.22302116906574362,2002.2837860958834,2.2177467202198358,0.000136986301369863,0.7248828557255598,1996.4198098783447,3.0508491801922664,0.3467361810579737,0.0643218980990476,1982.6385101080843,Swaziland,043daf22-bde5-e711-9414-f0921c16b9e5,b4104f64-676e-e811-a2c0-c4346bcb7275,,e52f6dd0-059c-e811-a2c0-c4346bcb7275,dfc831a2-a2b6-e811-a2c0-c4346bcb7275,bf093ae9-a1b6-e811-a2c0-c4346bcb7275,4.354183014871617e+19
8,134,65.19815707880495,-34.04603910218235,14.068135785925799,45.2202537625484,0.9530585111393279,2010.3524576920074,0.0029676183241998605,0.4227372143344335,0.0013695159911786016,1992.021939577014,2.9403011914827335,0.8505310075330342,2.8441927725536096,5.0123855610820875,0.22302116906574362,2002.2837860958834,2.2177467202198358,0.00046124094738020615,0.7810906359866843,1995.9175198550636,0.015422524608745157,1982.6385101080843,0.3060138243252867,16.209313062484675,0.04,17.679236447019058,0.3467361810579737,0.7430381131575589,0.0643218980990476,0.7248828557255598,1996.4198098783447,3.0508491801922664,0.000136986301369863,3,0.0029676183241998605,1982.6385101080843,0.7810906359866843,1995.9175198550636,0.015422524608745157,0.9530585111393279,2010.3524576920074,"[5.0123855610820875, 5.0123855610820875, 2.8441927725536096]","[0.7430381131575589, 0.25696188684244115, 0]",0.0013695159911786016,0.3467361810579737,1992.021939577014,2.9403011914827335,0.8505310075330342,0.00046124094738020615,0.22302116906574362,2002.2837860958834,2.2177467202198358,0.000136986301369863,0.0643218980990476,1996.4198098783447,3.0508491801922664,20498,StatusQuo_Baseline,0.3060138243252867,16.209313062484675,0.04,17.679236447019058,0.9530585111393279,2010.3524576920074,0.7810906359866843,1995.9175198550636,0.015422524608745157,"[0.7430381131575589, 0.25696188684244115, 0]",0.0013695159911786016,0.4227372143344335,1992.021939577014,2.9403011914827335,0.8505310075330342,0.00046124094738020615,0.22302116906574362,2002.2837860958834,2.2177467202198358,0.000136986301369863,0.7248828557255598,1996.4198098783447,3.0508491801922664,0.3467361810579737,0.0643218980990476,1982.6385101080843,Swaziland,043daf22-bde5-e711-9414-f0921c16b9e5,b4104f64-676e-e811-a2c0-c4346bcb7275,,e52f6dd0-059c-e811-a2c0-c4346bcb7275,b9c831a2-a2b6-e811-a2c0-c4346bcb7275,bf093ae9-a1b6-e811-a2c0-c4346bcb7275,4.354183014871617e+19
9,133,65.36226771310263,-33.949208931916694,13.72911460959986,45.14217339078579,0.9465098357801826,2011.0,0.0029824483120386392,0.4213534891490064,0.001068601221448356,1992.7560167341476,2.9731765943334416,0.996857232937697,2.813087093741736,4.426654116729238,0.25926204322457225,2002.6762045938292,2.026043241331801,0.00022294097574764984,0.8424995626181556,1995.2332780662484,0.0,1982.8327223978106,0.29347491286596666,16.110514491485056,0.04,16.84611052550841,0.2683753949160366,0.7301030632489968,0.07152328753743636,0.7502597902676424,1995.1196958120313,2.9486790121185638,0.000136986301369863,2,0.0029824483120386392,1982.8327223978106,0.8424995626181556,1995.2332780662484,0.0,0.9465098357801826,2011.0,"[4.426654116729238, 4.426654116729238, 2.813087093741736]","[0.7301030632489968, 0.26989693675100324, 0]",0.001068601221448356,0.2683753949160366,1992.7560167341476,2.9731765943334416,0.996857232937697,0.00022294097574764984,0.25926204322457225,2002.6762045938292,2.026043241331801,0.000136986301369863,0.07152328753743636,1995.1196958120313,2.9486790121185638,10161,StatusQuo_Baseline,0.29347491286596666,16.110514491485056,0.04,16.84611052550841,0.9465098357801826,2011.0,0.8424995626181556,1995.2332780662484,0.0,"[0.7301030632489968, 0.26989693675100324, 0]",0.001068601221448356,0.4213534891490064,1992.7560167341476,2.9731765943334416,0.996857232937697,0.00022294097574764984,0.25926204322457225,2002.6762045938292,2.026043241331801,0.000136986301369863,0.7502597902676424,1995.1196958120313,2.9486790121185638,0.2683753949160366,0.07152328753743636,1982.8327223978106,Swaziland,043daf22-bde5-e711-9414-f0921c16b9e5,b4104f64-676e-e811-a2c0-c4346bcb7275,,e52f6dd0-059c-e811-a2c0-c4346bcb7275,56b41c7a-24b6-e811-a2c0-c4346bcb7275,ac166ce9-23b6-e811-a2c0-c4346bcb7275,4.0271407140116324e+19
